Plate,Plate Row,Plate Column,Well,Transposon Coordinates,Transposon Locatabilities,Features Disrupted,Distances of Transposon from Translation Starts,Fractional Distances of Transposon from Translation Starts,Locus Tags,Voigt Score
87,PR05,PC07,G3,"1347727","ambiguous","","1029","0.67","RAST2:fig|442.17.peg.2231","0.002045967219788404"
87,PR05,PC07,G4,"","","","","","",""
87,PR05,PC07,G5,"1608169","unambiguous","","161","0.28","RAST2:fig|442.17.peg.2471","7.350000542396173e-05"
87,PR05,PC07,G6,"2080937, 2322439, 2728478","unambiguous, ambiguous, unambiguous",", , None","1809,360,NA","0.84, 0.95, NA","RAST2:fig|442.17.peg.2919, RAST2:fig|442.17.peg.3173, None","0.0001033942365968232, 4.69794742537886e-07, 8.275538380322584e-06"
87,PR05,PC07,G7,"273839","unambiguous","None","NA","NA","None","-1.1126496319206048e-10"
87,PR05,PC07,G8,"3397141","unambiguous","None","NA","NA","None","0.0005320652622581119"
87,PR05,PC07,G9,"2524297, 3010825","ambiguous, ambiguous",", ","36,1137","0.03, 0.36","RAST2:fig|442.17.peg.64, RAST2:fig|442.17.peg.555","0.0001266953046143494, 0.0005494490169034167"
87,PR05,PC07,G10,"1628680, 2607621","ambiguous, unambiguous",", ","251,732","0.13, 0.89","RAST2:fig|442.17.peg.2491, RAST2:fig|442.17.peg.142","0.0013636329642356052, 0.00018063982499792202"
87,PR05,PC07,G11,"1036154","unambiguous","","1458","0.78","RAST2:fig|442.17.peg.1916","0.0003111850319464025"
87,PR05,PC07,G12,"2016226","unambiguous","","298","0.21","RAST2:fig|442.17.peg.2853","0.00033729243632687697"
87,PR05,PC07,H1,"1909398, 3399919","ambiguous, unambiguous",", None","1204,NA","0.89, NA","RAST2:fig|442.17.peg.2755, None","6.120002897211037e-05, -2.984651922955197e-12"
87,PR05,PC07,H2,"71051, 2312255","unambiguous, unambiguous",", ","2057,406","0.84, 0.52","RAST2:fig|442.17.peg.891, RAST2:fig|442.17.peg.3163","0.0005361230675099227, 7.063359291102426e-12"
87,PR05,PC07,H3,"2834168, 2905840","unambiguous, ambiguous",", ","1046,51","0.54, 0.06","RAST2:fig|442.17.peg.390, RAST2:fig|442.17.peg.457","0.0010600035953914843, 7.857131933130863e-13"
87,PR05,PC07,H4,"235112, 2575927.0","unambiguous, unambiguous",", ","613,526","0.78, 0.09","RAST2:fig|442.17.peg.1043, RAST2:fig|442.17.peg.112","1.2492844366168622e-13, merged"
87,PR05,PC07,H5,"2126675.0","unambiguous","","873","0.70","RAST2:fig|442.17.peg.2957","merged"
87,PR05,PC07,H6,"1421365","unambiguous","","637","0.38","RAST2:fig|442.17.peg.2296","0.002232842960806827"
87,PR05,PC07,H7,"400432","unambiguous","","120","0.16","RAST2:fig|442.17.peg.1178","1.1987410345170284e-13"
87,PR05,PC07,H8,"3227171","unambiguous","","980","0.32","RAST2:fig|442.17.peg.750","0.0038744995272575597"
87,PR05,PC07,H9,"130997, 224646, 3010825, 3051139","unambiguous, ambiguous, ambiguous, ambiguous",", , , ","437,300,1137,709","0.49, 0.86, 0.36, 0.48","RAST2:fig|442.17.peg.948, RAST2:fig|442.17.peg.1032, RAST2:fig|442.17.peg.555, RAST2:fig|442.17.peg.580","0.00505079990290459, 2.7674428588899603e-12, 5.0425020280875336e-12, 0.0022987890219626304"
87,PR05,PC07,H10,"1214630, 2430238","unambiguous, ambiguous",", ","434,762","0.43, 0.81","RAST2:fig|442.17.peg.2091, RAST2:fig|442.17.peg.3","2.941943960694328e-06, 1.1730095974338764e-12"
87,PR05,PC07,H11,"194790","unambiguous","None","NA","NA","None","0.0012500274190890045"
87,PR05,PC07,H12,"1551348, 2269892","unambiguous, ambiguous",", ","2044,276","0.77, 0.86","RAST2:fig|442.17.peg.2403, RAST2:fig|442.17.peg.3121","0.0017235524754252165, 8.994929661177164e-13"
88,PR05,PC08,A1,"1489730","unambiguous","","1492","1.00","RAST2:fig|442.17.peg.2351","0.0007106084815280401"
88,PR05,PC08,A2,"1972484","ambiguous","","1270","0.58","RAST2:fig|442.17.peg.2823","0.0008698538165096662"
88,PR05,PC08,A3,"1301881, 1906539","ambiguous, ambiguous","None, ","NA,349","NA, 0.31","None, RAST2:fig|442.17.peg.2753","0.002461190966158407, 9.628552283351105e-07"
88,PR05,PC08,A4,"","","","","","",""
88,PR05,PC08,A5,"2437981, 2535006.0","unambiguous, unambiguous",", None","1179,NA","0.87, NA","RAST2:fig|442.17.peg.9, None","1.3777335497660523e-12, merged"
88,PR05,PC08,A6,"537329, 792768","ambiguous, unambiguous",", ","373,1042","0.66, 0.92","RAST2:fig|442.17.peg.1414, RAST2:fig|442.17.peg.1663","3.893525488808589e-13, 0.0008579615750285471"
88,PR05,PC08,A7,"1483913","unambiguous","","585","1.00","RAST2:fig|442.17.peg.2347","0.00037833535310096366"
88,PR05,PC08,A8,"1710612","unambiguous","","264","0.39","RAST2:fig|442.17.peg.2563","1.1331079191840788e-07"
88,PR05,PC08,A9,"1676093, 2181982, 2776576, 3410712","ambiguous, ambiguous, unambiguous, ambiguous",", None, , None","10,NA,2084,NA","0.01, NA, 0.89, NA","RAST2:fig|442.17.peg.2532, None, RAST2:fig|442.17.peg.333, None","0.00023805403619198915, 0.0017821987772056957, 3.150025359182707e-07, 2.7397309849414174e-06"
88,PR05,PC08,A10,"125851, 140428","unambiguous, ambiguous","None, ","NA,897","NA, 0.46","None, RAST2:fig|442.17.peg.957","6.440929514809673e-08, 4.82456507569348e-12"
88,PR05,PC08,A11,"1316932","unambiguous","","534","0.77","RAST2:fig|442.17.peg.2200","3.4618819275023636e-05"
88,PR05,PC08,A12,"341624","unambiguous","","341","0.43","RAST2:fig|442.17.peg.1129","7.522238299067018e-05"
88,PR05,PC08,B1,"548266, 2902699","unambiguous, ambiguous",", ","424,207","0.69, 0.36","RAST2:fig|442.17.peg.1425, RAST2:fig|442.17.peg.453","5.113082770933184e-07, 3.4193613690726395e-13"
88,PR05,PC08,B2,"","","","","","",""
88,PR05,PC08,B3,"","","","","","",""
88,PR05,PC08,B4,"276272","ambiguous","","224","0.18","RAST2:fig|442.17.peg.1075","0.00014928942770782124"
88,PR05,PC08,B5,"15986","ambiguous","","222","0.34","RAST2:fig|442.17.peg.849","8.729920651044039e-07"
88,PR05,PC08,B6,"","","","","","",""
88,PR05,PC08,B7,"1214690","unambiguous","","374","0.37","RAST2:fig|442.17.peg.2091","-4.236743554394913e-10"
88,PR05,PC08,B8,"1021089","unambiguous","","542","0.65","RAST2:fig|442.17.peg.1904","0.00032033172100765335"
88,PR05,PC08,B9,"1972855, 2862514","ambiguous, unambiguous",", ","899,869","0.41, 0.62","RAST2:fig|442.17.peg.2823, RAST2:fig|442.17.peg.416","0.0014137915105468233, 1.3396657573758874e-07"
88,PR05,PC08,B10,"129050","ambiguous","","536","0.71","RAST2:fig|442.17.peg.946","1.8311733098662021e-06"
88,PR05,PC08,B11,"","","","","","",""
88,PR05,PC08,B12,"","","","","","",""
88,PR05,PC08,C1,"1588150","unambiguous","\","651\1374","0.97\0.99","RAST2:fig|442.17.peg.2449\RAST2:fig|442.17.peg.2450","4.223067746627333e-05"
88,PR05,PC08,C2,"","","","","","",""
88,PR05,PC08,C3,"994130, 1173858","unambiguous, ambiguous","None, ","NA,367","NA, 0.30","None, RAST2:fig|442.17.peg.2049","0.0002493084646151935, 0.004868965065824046"
88,PR05,PC08,C4,"1075763","unambiguous","","1180","0.82","RAST2:fig|442.17.peg.1955","9.898038777449365e-07"
88,PR05,PC08,C5,"2595347","unambiguous","","981","0.41","RAST2:fig|442.17.peg.131","0.00016453426722937123"
88,PR05,PC08,C6,"2043308, 2117638, 2525272","ambiguous, ambiguous, unambiguous",", , ","747,100,1011","0.50, 0.09, 0.82","RAST2:fig|442.17.peg.2882, RAST2:fig|442.17.peg.2950, RAST2:fig|442.17.peg.64","8.002584255519758e-06, 4.897144285573583e-05, -4.761554150893963e-09"
88,PR05,PC08,C7,"2993311","unambiguous","","695","0.72","RAST2:fig|442.17.peg.539","7.786992727984531e-07"
88,PR05,PC08,C8,"","","","","","",""
88,PR05,PC08,C9,"3228904","ambiguous","","319","0.29","RAST2:fig|442.17.peg.751","2.0001715552676502e-07"
88,PR05,PC08,C10,"2535762, 2605968","ambiguous, unambiguous",", ","2137,147","0.85, 0.09","RAST2:fig|442.17.peg.75, RAST2:fig|442.17.peg.141","0.00303021588968412, 3.784818608530329e-05"
88,PR05,PC08,C11,"2117638, 3417013","ambiguous, unambiguous",", ","100,767","0.09, 0.69","RAST2:fig|442.17.peg.2950, RAST2:fig|442.17.peg.1724","8.748624455990166e-05, 8.933309501279132e-07"
88,PR05,PC08,C12,"2809902","ambiguous","","72","0.16","RAST2:fig|442.17.peg.367","4.042205943160358e-06"
88,PR05,PC08,D1,"2902699","ambiguous","","207","0.36","RAST2:fig|442.17.peg.453","1.882588305949922e-05"
88,PR05,PC08,D2,"32887","unambiguous","","487","0.37","RAST2:fig|442.17.peg.865","4.910367516803851e-05"
88,PR05,PC08,D3,"1215471, 2766602","ambiguous, unambiguous",", ","376,1498","0.44, 0.74","RAST2:fig|442.17.peg.2092, RAST2:fig|442.17.peg.328","4.969143932482971e-12, 2.8808372782298807e-05"
88,PR05,PC08,D4,"2523545","unambiguous","","848","0.59","RAST2:fig|442.17.peg.63","0.00035977640786863147"
88,PR05,PC08,D5,"2848406","unambiguous","","136","0.12","RAST2:fig|442.17.peg.404","1.0462012191829613e-07"
88,PR05,PC08,D6,"792768, 2886115, 2905936","unambiguous, unambiguous, ambiguous",", None, None","1042,NA,NA","0.92, NA, NA","RAST2:fig|442.17.peg.1663, None, None","3.3698024801803846e-06, 2.9351618204950756e-08, 1.143800257318935e-05"
88,PR05,PC08,D7,"1214690, 2138651","unambiguous, unambiguous",", None","374,NA","0.37, NA","RAST2:fig|442.17.peg.2091, None","-4.236743554394913e-10, 0.00296104864921268"
88,PR05,PC08,D8,"530819","unambiguous","","603","0.43","RAST2:fig|442.17.peg.1410","1.3415268516690883e-05"
88,PR05,PC08,D9,"1676093, 1840158, 2862514","ambiguous, unambiguous, unambiguous",", , ","10,999,869","0.01, 0.30, 0.62","RAST2:fig|442.17.peg.2532, RAST2:fig|442.17.peg.2692, RAST2:fig|442.17.peg.416","9.244795402150386e-12, 6.669297699107235e-07, -4.5715139094790355e-10"
88,PR05,PC08,D10,"129050, 3132533","ambiguous, unambiguous",", ","536,722","0.71, 0.80","RAST2:fig|442.17.peg.946, RAST2:fig|442.17.peg.662","6.693144579875531e-12, 0.0014033521291431947"
88,PR05,PC08,D11,"2025781","unambiguous","","57","0.06","RAST2:fig|442.17.peg.2862","0.00014272625237205075"
88,PR05,PC08,D12,"174802, 2809902","unambiguous, ambiguous",", ","1686,72","0.68, 0.16","RAST2:fig|442.17.peg.990, RAST2:fig|442.17.peg.367","9.014313976049448e-06, 2.858418874353361e-12"
88,PR05,PC08,E1,"396543","unambiguous","","649","0.44","RAST2:fig|442.17.peg.1175","5.4299202392033725e-05"
88,PR05,PC08,E2,"338960","ambiguous","None","NA","NA","None","0.0002616884873866909"
88,PR05,PC08,E3,"801169","unambiguous","","526","0.37","RAST2:fig|442.17.peg.1671","6.308133837311876e-06"
88,PR05,PC08,E4,"1994627","unambiguous","None","NA","NA","None","5.425755815506606e-06"
88,PR05,PC08,E5,"","","","","","",""
88,PR05,PC08,E6,"","","","","","",""
88,PR05,PC08,E7,"","","","","","",""
88,PR05,PC08,E8,"1405656","unambiguous","","1843","0.92","RAST2:fig|442.17.peg.2278","3.156284004727539e-05"
88,PR05,PC08,E9,"1972855, 3170665, 3410712","ambiguous, ambiguous, ambiguous",", , None","899,1673,NA","0.41, 0.47, NA","RAST2:fig|442.17.peg.2823, RAST2:fig|442.17.peg.694, None","0.0006170165409140876, 1.5837789958162253e-05, 6.401427101084293e-06"
88,PR05,PC08,E10,"636900","ambiguous","","103","0.11","RAST2:fig|442.17.peg.1509","8.928160990342376e-07"
88,PR05,PC08,E11,"1723190","unambiguous","","1576","0.87","RAST2:fig|442.17.peg.2573","0.00022227740677265029"
88,PR05,PC08,E12,"","","","","","",""
88,PR05,PC08,F1,"439627, 3158124","unambiguous, unambiguous",", ","935,1263","0.30, 0.91","RAST2:fig|442.17.peg.1324, RAST2:fig|442.17.peg.685","1.762860783059369e-06, -1.2598338939964087e-08"
88,PR05,PC08,F2,"2808490","unambiguous","None","NA","NA","None","4.490734249419568e-05"
88,PR05,PC08,F3,"1173858, 3060670","ambiguous, unambiguous",", ","367,346","0.30, 0.81","RAST2:fig|442.17.peg.2049, RAST2:fig|442.17.peg.592","0.005587816812754155, 6.348437457500962e-06"
88,PR05,PC08,F4,"2070618","unambiguous","","2127","0.89","RAST2:fig|442.17.peg.2911","0.00015445661628553478"
88,PR05,PC08,F5,"1062217.0","unambiguous","","82","0.18","RAST2:fig|442.17.peg.1943","merged"
88,PR05,PC08,F6,"503243, 588924, 2729832, 2905936","unambiguous, unambiguous, ambiguous, ambiguous","None, , None, None","NA,771,NA,NA","NA, 0.74, NA, NA","None, RAST2:fig|442.17.peg.1463, None, None","2.4824485542049474e-12, 6.126718547092206e-05, 6.405169533955473e-13, 0.0005206176749212922"
88,PR05,PC08,F7,"268719, 1173858","unambiguous, ambiguous",", ","754,367","0.33, 0.30","RAST2:fig|442.17.peg.1069, RAST2:fig|442.17.peg.2049","0.00029016693635357916, 0.0050517138573897055"
88,PR05,PC08,F8,"1449351","ambiguous","","1368","0.74","RAST2:fig|442.17.peg.2321","0.0010166428624361957"
88,PR05,PC08,F9,"1972855, 3268046","ambiguous, ambiguous",", None","899,NA","0.41, NA","RAST2:fig|442.17.peg.2823, None","0.004807277836997668, 1.19510471429104e-05"
88,PR05,PC08,F10,"666928","ambiguous","","444","0.20","RAST2:fig|442.17.peg.1543","6.961571642551093e-08"
88,PR05,PC08,F11,"","","","","","",""
88,PR05,PC08,F12,"","","","","","",""
88,PR05,PC08,G1,"1213542","unambiguous","","200","0.10","RAST2:fig|442.17.peg.2090","0.001561437284173236"
88,PR05,PC08,G2,"1033912","unambiguous","","454","0.55","RAST2:fig|442.17.peg.1914","6.710541926870161e-06"
88,PR05,PC08,G3,"1301881, 1879562","ambiguous, ambiguous","None, ","NA,174","NA, 0.46","None, RAST2:fig|442.17.peg.2727","0.0029386897447057857, 0.0022887053402240913"
88,PR05,PC08,G4,"3109677","unambiguous","","159","0.28","RAST2:fig|442.17.peg.639","0.0006595600046653063"
88,PR05,PC08,G5,"638268","ambiguous","","341","0.40","RAST2:fig|442.17.peg.1511","2.0298302958193997e-06"
88,PR05,PC08,G6,"","","","","","",""
88,PR05,PC08,G7,"2725432","unambiguous","","1542","0.75","RAST2:fig|442.17.peg.275","1.0094542625024591e-11"
88,PR05,PC08,G8,"3209912, 3407160","unambiguous, ambiguous",", None","405,NA","0.56, NA","RAST2:fig|442.17.peg.730, None","0.00038955797602997473, 0.0029674892556217835"
88,PR05,PC08,G9,"1972855, 2539757, 3410712","ambiguous, ambiguous, ambiguous",", , None","899,453,NA","0.41, 0.40, NA","RAST2:fig|442.17.peg.2823, RAST2:fig|442.17.peg.78, None","0.0014137915105468233, 2.6580547058239074e-07, 1.5993422295291137e-05"
88,PR05,PC08,G10,"519720, 1997738","ambiguous, ambiguous",", ","83,872","0.11, 0.41","RAST2:fig|442.17.peg.1394, RAST2:fig|442.17.peg.2838","2.2873915733656164e-06, 0.0008509601195037964"
88,PR05,PC08,G11,"","","","","","",""
88,PR05,PC08,G12,"1997738","ambiguous","","872","0.41","RAST2:fig|442.17.peg.2838","0.0003297431678272446"
88,PR05,PC08,H1,"","","","","","",""
88,PR05,PC08,H2,"1904579","unambiguous","","406","0.28","RAST2:fig|442.17.peg.2751","0.00023570236983558798"
88,PR05,PC08,H3,"258844","ambiguous","","236","0.72","RAST2:fig|442.17.peg.1059","0.0011448442393616229"
88,PR05,PC08,H4,"1225434","unambiguous","","373","0.27","RAST2:fig|442.17.peg.2101","0.0005912446813750377"
88,PR05,PC08,H5,"149589","unambiguous","","306","0.34","RAST2:fig|442.17.peg.969","0.0005935751187570188"
88,PR05,PC08,H6,"2886115, 3229729","unambiguous, unambiguous","None, ","NA,162","NA, 0.24","None, RAST2:fig|442.17.peg.752","6.775564057403789e-07, -8.420005331155713e-10"
88,PR05,PC08,H7,"2392533","unambiguous","","664","0.44","RAST2:fig|442.17.peg.3247","0.0017167753790838795"
88,PR05,PC08,H8,"3062060","unambiguous","","273","0.46","RAST2:fig|442.17.peg.594","0.00016492382251849933"
88,PR05,PC08,H9,"3252740","unambiguous","","639","0.27","RAST2:fig|442.17.peg.770","0.0003605321013000022"
88,PR05,PC08,H10,"194176","unambiguous","","604","0.52","RAST2:fig|442.17.peg.1009","7.601071096935666e-07"
88,PR05,PC08,H11,"1909689","ambiguous","","143","0.16","RAST2:fig|442.17.peg.2756","1.0502451836868245e-06"
88,PR05,PC08,H12,"","","","","","",""
89,PR05,PC09,A1,"3393530","unambiguous","None","NA","NA","None","1.0447485284349918e-05"
89,PR05,PC09,A2,"","","","","","",""
89,PR05,PC09,A3,"","","","","","",""
89,PR05,PC09,A4,"","","","","","",""
89,PR05,PC09,A5,"2535006","ambiguous","None","NA","NA","None","1.7392653969020425e-12"
89,PR05,PC09,A6,"1992672, 2469282","ambiguous, unambiguous","None, ","NA,1316","NA, 0.53","None, RAST2:fig|442.17.peg.28","0.00465366509500292, 0.00011752962816076694"
89,PR05,PC09,A7,"2786066","ambiguous","","477","0.37","RAST2:fig|442.17.peg.340","0.0026063642274253896"
89,PR05,PC09,A8,"","","","","","",""
89,PR05,PC09,A9,"1992672","ambiguous","None","NA","NA","None","0.005271773518694352"
89,PR05,PC09,A10,"3176696","unambiguous","","2320","0.73","RAST2:fig|442.17.peg.701","3.971503528836932e-05"
89,PR05,PC09,A11,"","","","","","",""
89,PR05,PC09,A12,"486974, 2786066","unambiguous, ambiguous","None, ","NA,477","NA, 0.37","None, RAST2:fig|442.17.peg.340","0.0028509145206174623, 0.001578211182054211"
89,PR05,PC09,B1,"547397, 1276587, 2562068","unambiguous, ambiguous, unambiguous",", , ","676,321,1024","0.42, 0.41, 0.31","RAST2:fig|442.17.peg.1424, RAST2:fig|442.17.peg.2163, RAST2:fig|442.17.peg.103","4.1584187554394555e-05, 9.055671319993307e-07, 6.666956349662647e-06"
89,PR05,PC09,B2,"","","","","","",""
89,PR05,PC09,B3,"420039, 1276587","ambiguous, ambiguous","None, ","NA,321","NA, 0.41","None, RAST2:fig|442.17.peg.2163","6.368695445524129e-09, 7.973022039745055e-07"
89,PR05,PC09,B4,"1901138","unambiguous","","421","0.87","RAST2:fig|442.17.peg.2747","5.723876003234353e-05"
89,PR05,PC09,B5,"606392","ambiguous","","1078","0.71","RAST2:fig|442.17.peg.1479","0.00014105439140487202"
89,PR05,PC09,B6,"1276587","ambiguous","","321","0.41","RAST2:fig|442.17.peg.2163","5.461267667188718e-07"
89,PR05,PC09,B7,"965279","ambiguous","","931","0.51","RAST2:fig|442.17.peg.1859","1.6739824145698629e-12"
89,PR05,PC09,B8,"","","","","","",""
89,PR05,PC09,B9,"3170987","unambiguous","","1351","0.38","RAST2:fig|442.17.peg.694","0.0001558892857469626"
89,PR05,PC09,B10,"129050, 956226","ambiguous, ambiguous",", ","536,1046","0.71, 0.77","RAST2:fig|442.17.peg.946, RAST2:fig|442.17.peg.1848","7.932365150517472e-13, 0.001313422320201399"
89,PR05,PC09,B11,"","","","","","",""
89,PR05,PC09,B12,"1276587","ambiguous","","321","0.41","RAST2:fig|442.17.peg.2163","7.241853099241488e-07"
89,PR05,PC09,C1,"2256759","unambiguous","None","NA","NA","None","0.0007561586177164127"
89,PR05,PC09,C2,"","","","","","",""
89,PR05,PC09,C3,"420039, 1920049","ambiguous, ambiguous","None, ","NA,911","NA, 0.64","None, RAST2:fig|442.17.peg.2768","1.964924104242205e-06, 0.0010495130378779022"
89,PR05,PC09,C4,"1235872","unambiguous","","282","0.28","RAST2:fig|442.17.peg.2110","0.00018429185831490868"
89,PR05,PC09,C5,"","","","","","",""
89,PR05,PC09,C6,"420039, 1920049, 3407597","ambiguous, ambiguous, unambiguous","None, , None","NA,911,NA","NA, 0.64, NA","None, RAST2:fig|442.17.peg.2768, None","3.844110685503097e-07, 0.0019171529655700205, 0.0009713324871041685"
89,PR05,PC09,C7,"1994908","unambiguous","","1475","0.88","RAST2:fig|442.17.peg.2837","0.00017888185979496028"
89,PR05,PC09,C8,"","","","","","",""
89,PR05,PC09,C9,"1786176","unambiguous","","319","0.15","RAST2:fig|442.17.peg.2635","1.925130413511085e-05"
89,PR05,PC09,C10,"310148, 1995008","ambiguous, unambiguous",", ","3105,1375","0.85, 0.82","RAST2:fig|442.17.peg.1106, RAST2:fig|442.17.peg.2837","2.970784511333026e-14, 1.7050926256944294e-05"
89,PR05,PC09,C11,"2481616","unambiguous","","290","0.12","RAST2:fig|442.17.peg.33","0.0001383664862305381"
89,PR05,PC09,C12,"2153439","unambiguous","","492","0.36","RAST2:fig|442.17.peg.2983","0.0001514597205599565"
89,PR05,PC09,D1,"3205125","ambiguous","","1025","0.92","RAST2:fig|442.17.peg.722","0.0032245277282072406"
89,PR05,PC09,D2,"2036233, 3205125","unambiguous, ambiguous",", ","570,1025","0.43, 0.92","RAST2:fig|442.17.peg.2875, RAST2:fig|442.17.peg.722","3.3174904622573976e-07, 0.0027095952282239735"
89,PR05,PC09,D3,"1957463","ambiguous","None","NA","NA","None","0.00047289636716018387"
89,PR05,PC09,D4,"2481159","ambiguous","","747","0.30","RAST2:fig|442.17.peg.33","0.0007852385567666287"
89,PR05,PC09,D5,"","","","","","",""
89,PR05,PC09,D6,"","","","","","",""
89,PR05,PC09,D7,"3205125, 3417136","ambiguous, unambiguous",", ","1025,890","0.92, 0.80","RAST2:fig|442.17.peg.722, RAST2:fig|442.17.peg.1724","0.003106404465138527, 0.00017705829908320177"
89,PR05,PC09,D8,"956227, 2210335","unambiguous, ambiguous",", ","1047,445","0.77, 0.14","RAST2:fig|442.17.peg.1848, RAST2:fig|442.17.peg.3042","0.0038376423492272756, 9.206392291064223e-05"
89,PR05,PC09,D9,"1045366.0","unambiguous","","465","0.95","RAST2:fig|442.17.peg.1927","merged"
89,PR05,PC09,D10,"2210335","ambiguous","","445","0.14","RAST2:fig|442.17.peg.3042","9.206392291064223e-05"
89,PR05,PC09,D11,"","","","","","",""
89,PR05,PC09,D12,"2205437","unambiguous","","67","0.44","RAST2:fig|442.17.peg.3037","1.168928365388552e-10"
89,PR05,PC09,E1,"3256669","ambiguous","","10","0.03","RAST2:fig|442.17.peg.775","1.699636360914011e-13"
89,PR05,PC09,E2,"734045, 2562415, 2678201","ambiguous, unambiguous, unambiguous",", , ","598,1371,1068","0.94, 0.42, 0.64","RAST2:fig|442.17.peg.1606, RAST2:fig|442.17.peg.103, RAST2:fig|442.17.peg.217","1.506880791069726e-12, 0.001973060876918975, 9.64021536796601e-13"
89,PR05,PC09,E3,"930823, 1370072, 1977729","unambiguous, ambiguous, unambiguous",", None, ","793,NA,1740","0.59, NA, 0.47","RAST2:fig|442.17.peg.1822, None, RAST2:fig|442.17.peg.2828","7.915610970279665e-06, 0.0004755728515423187, 0.00023673578778590475"
89,PR05,PC09,E4,"1719644, 2901118","ambiguous, unambiguous",", ","588,1743","0.24, 0.71","RAST2:fig|442.17.peg.2571, RAST2:fig|442.17.peg.451","0.0032966638561151076, 0.00023080035662670367"
