readAlignmentCoord,1,2,3,4,5,6,7,8,9,10,11,12,A,B,C,D,E,F,G,H,PC01,PC02,PC03,PC04,PC05,PC06,PC07,PC08,PC09,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PR01,PR02,PR03,PR04,PR05,PR06,PR07,PR08
1309733,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1
1309783,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0
1309784,0,237,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,879,0,0,0,0,0,0,0,0,200,0,1,2
1309950,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,45,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0
1309951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1310078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310079,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,0,0,0
1310080,0,0,0,0,0,0,53,0,0,142,0,0,0,0,0,42,0,167,0,0,1,0,1,63,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,354,0,224,0,1,82,3,0,0
1310081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1310110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310112,0,0,198,0,0,0,0,0,0,0,0,2,0,0,0,0,0,73,0,0,0,3,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0
1310505,89,0,0,0,0,0,96,0,139,1,0,0,1,4,0,2,3,272,113,0,0,196,1,0,1,1146,1,1,0,0,0,0,0,1,4,0,231,1,0,0,296,0,53,0,0,2,0,0
1310506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310570,0,159,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,117,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,113,0,0,0,0,0
1310576,0,0,0,0,0,2,0,0,0,1,146,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,1,0,0,0,0,0,0,0,0,0,88,0
1310632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310633,0,7,0,0,0,0,0,0,0,0,0,54,0,0,0,1,0,92,0,0,0,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,1,0,0
1310634,0,0,3,1,194,0,344,0,2,0,0,1,105,6,0,71,1,0,0,0,1,1,0,1,3,227,0,2,0,415,0,0,2,219,0,0,0,0,0,201,0,304,1,37,0,5,0,1
1310635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310853,0,0,231,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,332,0,0,0,2,0,110,0,0,0
1311148,0,0,284,0,360,0,0,3,0,0,0,0,4,0,0,162,0,1,0,77,0,921,2,1,0,646,1,1,0,2,0,1,5,0,0,0,0,0,0,0,396,0,1,0,227,2,1,1
1311149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311165,0,0,0,0,0,0,0,0,11,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54,0,0,0,0,0,0,0,0,0,29,0,0
1311413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1311414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1311415,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1311417,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311454,0,0,0,0,823,3,5,0,0,0,4,9,0,167,0,0,0,0,1,0,3,25,0,0,0,0,0,0,1,8591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,833,1
1311455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1311456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1311574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312210,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,20,0,0,0
1312281,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1312282,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,15,0,0,0,0,0,0,0
1312286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312354,0,1895,0,0,0,0,0,1,0,0,0,0,339,0,2,0,0,0,0,2,0,0,0,13,1,0,0,0,0,0,0,6,0,0,0,0,0,1665,0,1,0,0,0,0,0,0,329,0
1312355,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1313059,0,0,2,0,0,0,0,0,53,0,0,0,0,0,0,40,0,0,0,14,0,0,1,0,0,0,0,0,0,0,2,0,334,0,0,0,0,0,0,0,0,57,0,0,0,1,0,0
1313178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1313179,0,0,0,0,2,0,0,437,0,1,0,0,1,0,0,0,257,0,1,0,0,0,1,337,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0
1313180,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,7,0,0
1313303,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
1313323,0,0,0,0,0,168,0,0,33,0,0,0,28,0,0,25,0,0,0,0,0,82,1,0,0,1,0,0,0,0,2,2,0,265,0,0,0,0,0,16,0,0,79,0,0,0,0,28
1313324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313728,19,31,0,0,1,4,1,0,2,0,0,1,735,15,0,39,0,0,0,0,0,26,1,1,1,0,0,10806,4,0,20,1,7,0,0,0,43,0,0,1,1181,0,0,0,3,0,1,1
1313729,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314579,0,1,2,0,0,1,0,0,2,327,454,223,73,0,96,113,1,0,0,0,3,378,348,0,765,0,1,1,0,2,2,0,1,0,2,0,0,2,0,0,52,0,108,0,0,0,75,0
1314656,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,2,0,0
1314764,0,0,608,0,0,0,0,0,0,1,0,0,1,2,1,72,9,2,0,0,0,0,1,1,423,0,0,0,2078,0,4,7,1,0,0,0,0,5,0,0,1,0,0,0,0,117,0,0
1314765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316932,0,0,0,0,0,0,0,0,0,0,81,0,18,1,0,3,0,0,0,0,0,1,0,0,0,0,0,597,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0
1316933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316965,0,0,0,0,0,2,0,0,0,54,0,0,0,11,0,1,119,1,0,84,0,0,0,0,1,1632,0,0,0,0,1,0,0,0,3,0,0,0,169,1,0,0,68,0,0,117,0,0
1316966,5,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,42,0,0,0,0,6,0,0,1,32,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0
1317605,0,0,0,0,1,0,0,0,2,0,0,98,0,0,0,0,0,55,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
1317606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318099,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
1318395,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1318397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1318500,0,0,0,0,0,0,0,0,1,0,0,32,0,0,7,0,0,0,0,0,0,244,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,2,0,0
1318817,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,233,0,0,0,0,72,0,0,0,0,0
1319018,0,0,0,0,0,0,0,0,0,29,0,5,0,0,0,0,0,0,0,71,1,0,0,0,0,0,1,0,0,451,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,1,0,0
1319298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319301,0,0,0,0,0,141,0,177,0,0,1,0,0,0,4,0,1,285,0,2,0,0,0,0,0,0,927,0,0,345,1,0,0,0,0,1,0,0,0,0,0,79,0,0,12,2,0,0
1319302,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1319717,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,2,0,2,69,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,77,0,0,0,0
1319726,0,0,0,0,0,0,0,0,52,0,0,0,0,2,30,3,1,1,0,0,0,0,0,0,0,1012,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,96,0,0
1319727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319952,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,33
1320492,0,242,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,52,112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
1320497,0,119,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
1320498,0,0,0,0,0,0,0,0,4,5,0,0,5,0,0,0,22,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,0,28,0,0,0,0,0,0,12,0,20,0
1320863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1320865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1320866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,161
1320867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1321020,0,841,0,0,0,0,0,0,0,0,0,0,235,12,0,8,10,4,0,1,0,1,0,0,0,4426,1,0,1,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,237,0,0,0
1321021,0,1,0,0,0,0,0,0,0,0,0,34,1,0,0,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,29,0,0,0,0,0
1321022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321200,0,0,0,0,13,4,5,0,0,2,0,2601,0,16,10,1,56,0,0,2422,3,0,0,21,1,0,6,0,15965,0,21,0,1,1,0,4,0,50,2,0,1,0,0,0,0,2267,0,0
1321201,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1321207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321305,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
1321306,0,100,1,0,0,41,0,0,33,0,0,0,0,0,0,41,1,20,102,4,0,0,17,0,1,1,0,1,550,0,1,0,0,0,1,0,0,1,78,0,0,57,0,78,0,3,0,0
1321363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1321365,0,1,0,1,4,5553,0,0,0,2,6,4,0,1,0,2,0,0,0,3253,0,0,0,15,0,0,12,6,0,0,0,0,0,0,1,7141,0,0,0,0,1,2,0,1,1,2601,0,4
1321366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
1321517,0,0,0,1,0,1,0,0,0,0,647,0,0,0,118,0,0,18,1,0,0,4,0,6,0,0,0,1,0,4,0,0,0,0,1774,0,2,0,0,0,0,0,0,0,0,361,0,1
1321518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1321659,0,0,0,0,1,0,0,149,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,65,0,0,0,0,0
1321660,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,5,0,0
1321945,0,0,0,0,0,1,0,0,0,0,145,4,0,0,0,43,0,0,0,0,0,5,0,0,1,0,0,0,0,732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59,0,0,1
1321947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322149,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
1322911,0,0,0,2,11467,13,61,0,0,2,3,19,0,0,1319,50,0,11,0,2,7,48,3,0,7,1,7,2,5,31,0,23,0,0,1,0,13799,5,1,2,4,0,0,0,0,0,3131,0
1322912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0
1322913,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1323169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323170,0,0,0,0,111,0,0,0,0,0,0,0,4,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,1,0,0,0,0,0,0,73,0,0,0,0,0,0,0
1323171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324102,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,28,0,0,0,0
1324103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324292,0,0,0,0,0,0,276,0,0,0,0,0,0,0,2,0,3,0,0,172,0,0,0,4,0,0,1,0,1211,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,71,0,0,0
1324293,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
1324330,0,0,3,0,0,0,0,0,148,0,0,0,0,35,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,480,0,0,0,0,0,0,0,0,0,106,0,0,0,0
1325182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
1325183,0,0,99,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0
1325184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325210,0,0,0,47,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,20,0,0,0,0
1325255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1325256,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0,0,0,0,0,18,0,0,0,0
1325430,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325431,0,221,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,169,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,90,0,0,0,0
1325432,0,0,0,0,0,1,0,0,0,0,68,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,246,1,1,1,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0
1325435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325531,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4,0,0
1326160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326161,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326258,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1327092,0,0,0,0,93,0,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,3,0,0,0,140,0
1327093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1327262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327512,1,0,0,0,0,0,91,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,126,0,0,0,0,0,0,0,90,0,0,0,0,0,0
1327514,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,1,0,162,0,0,0,0,122,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,128,0,0,0,2,0,0
